"id","star_rating","title","date","site","content_clean_nostop"
"imdb0642",10,"""It's so Metaphorical""","2021-09-09","imdb","true remarkable achievement aspect genre comedy mystery thriller romance suspence drama covered developing excitement upcomings multiple twists speaks class differences mentalities people living style hatred people suffering life jump political statements enjoy core rare original"
"imdb0643",10,"Profound","2021-07-22","imdb","cinematography storyline messages embedded apparent fun dissect"
"imdb0644",10,"MELHOR FILME DO MUNDO","2021-12-19","imdb","filme perfeito cenas incriveis roteiro peculiar amo tudo história é genial muito diferente de tudo ja vi filme perfeito cenas incriveis roteiro peculiar amo tudo história é genial muito diferente de tudo ja vi"
"imdb0645",10,"A true masterpiece!!","2021-07-31","imdb","insightful searing exploration human behavior masterfully crafted definite masterpiece"
"imdb0646",10,"I love it very much","2021-07-20","imdb","love korea ty koreans short love joking"
"imdb0647",10,"Unique, entertaining,good","2021-11-01","imdb","awesome skeptical wasnt english ratings real bad hollywood american entertained gore material mix emotions linger"
"imdb0648",10,"One of the best films ever","2019-10-21","imdb","sit surprise script reminds billy wilder switches comedy drama life directing flawless acting compelling illustrates sad society create xxi century social mobility fatalistic bettering nowadays practically impossible loves stand test time hollywood worried generic formulas korea power house culminations american audiences read subtitles laugh cry falls perfect unpredictable puzzle masterpiece"
"imdb0649",10,"Great movie!","2021-07-29","imdb","whatching highly recommended read symbols understood"
"imdb0650",10,"10/10","2021-07-16","imdb","kims mother father chung sook ki taek adult children son ki woo daughter ki jung poor family live squalid cramped apartment middle basement commercial busy class seoul district knowing kim literally reek poverty collective commit tricks survive jobs minimum amount ki woo dreams breaking poverty university day college education ki woo chosen college student friend min leaving school tutoring job park da hye min plans date returns seoul university parks wealthy family lived modernist designed house residence famous architect namgoong park status park shifty simple minded mentality temperament min tells ki woo feel comfortable lying education job job ki woo discovers ms park art therapist parks teenage son da song ki woo quickly recommending professional art therapist friend jessica ki jung easiest liar kims ki woo falling love da hye starts imagining house kims collective initiate plan kims ki jung false names replace existing servants parks employ orchestrating reasons fired hardest rid moon gwang parks housekeeper literally house namgoong's housekeeper live nook cranny parks question kims blow quest version parks"
"imdb0651",10,"One of the best movie I've ever watched","2021-07-15","imdb","true masterpiece bong joon ho 10 times amazed time attention single detail unbelievable bong stick chekov's gun rule element start connects cinematography production design helped contrast kim's park's family recommend color black white version black white contrast texture intended black white"
"imdb0652",10,"Virtually flawless, visually perfect and eerie and tense","2023-10-09","imdb","modern masterpiece released 2019 acclaim winning awards reason poor family rich family korea poor family live underground tiny apartment sized home food luxuries hand richer family lives beautiful futuristic home stanley kubrick clockwork orange due intriguing architecture design son poor family receives request friend rich family home agrees poor family forges plan purposely eliminate fire worker house exclusive workers plan wacky comical thriller horror house's basement revealed hiding husband previous workers begins downhill peaks time favorites fan student 10 10"
"imdb0653",10,"It was so unexpected","2021-06-28","imdb","unpredictable twist rails stratosphere wow utterly roller coaster expected korean feel seth macfarlane family guy american dad meaningful alive tragic heart breaking terrifying time kinda light funny overdose emotion enjoy sharp sensation perfectly perfectly balanced spiced fresh"
"imdb0654",10,"Attention-grabbing masterwork","2021-06-27","imdb","life korean masterpiece blew mind impossible categorise cuz includes diverse genres slasher suspense drama comedy thriller mind delivered performance eye catching contrast wealthy class people outlooks values extraordinarily carried impeccable"
"imdb0655",10,"This movie teases your mind for days after watching it!","2021-09-10","imdb","multiple genres dark comedy thriller slight horror mystery awesome rich poor parasitic relationship social class discrimination results horrific results bong jun hoo sad reality metropolitan city huge class differences efforts resulted english win picture oscar impressive provoking"
"imdb0656",10,"It left me depressed","2021-06-27","imdb","wont review captivating powerful brutal portrayal class struggle left depressed time influenced life decision 10 10"
